# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Jul 17 16:11:11 2023
#
# User preference: *
#
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au])
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN sy_dist:        Distance [pc]
#
pl_orbper,pl_orbsmax,pl_bmasse,pl_bmassj,sy_dist
8.34817754,,,,406.5290000
13.76710058,0.104600,,,406.5290000
,,,,406.5290000
13.76708539,,,,406.5290000
13.76706856,,,,406.5290000
13.76710200,0.105000,,,406.5290000
13.76708539,0.106500,,,406.5290000
13.76708539,0.106500,,,406.5290000
13.76710058,,,,406.5290000
13.76708539,0.106500,,,406.5290000
13.76708181,,,,406.5290000
13.76714500,0.109000,,,406.5290000
87.09125940,0.357900,,,406.5290000
87.09059940,0.364400,,,406.5290000
,,,,406.5290000
87.09059940,0.364400,,,406.5290000
87.09086000,0.374000,,,406.5290000
87.09059940,,,,406.5290000
87.09019500,0.359000,,,406.5290000
87.09059940,0.364400,,,406.5290000
87.09056794,,,,406.5290000
87.09125940,,,,406.5290000
87.09046342,,,,406.5290000
234.63537900,0.714300,,,703.7890000
234.63565200,0.709700,,,703.7890000
234.63565200,,,,703.7890000
234.63560000,0.721000,,,703.7890000
234.63600000,,,,703.7890000
234.63537900,0.714300,,,703.7890000
234.63537900,0.714300,,,703.7890000
234.63454522,,,,703.7890000
3.84822130,0.051400,,,1267.6700000
3.84820000,,,,1267.6700000
3.84820800,0.050000,,,1267.6700000
3.84822130,0.051400,,,1267.6700000
3.84822130,0.051400,,,1267.6700000
3.84822189,,,,1267.6700000
3.84822189,0.049500,,,1267.6700000
5.95958637,,,,591.0190000
5.95966000,,,,591.0190000
5.95960845,0.064600,,,591.0190000
5.95958500,0.060000,,,591.0190000
5.95960845,0.064600,,,591.0190000
5.95958637,0.064600,,,591.0190000
5.95960845,0.064600,,,591.0190000
12.09990000,,,,760.0650000
12.09997831,0.101500,,,760.0650000
12.10001000,0.101000,,,760.0650000
12.09997831,0.101500,,,760.0650000
12.09990650,,,,760.0650000
12.09990650,0.101100,,,760.0650000
12.09997831,0.101500,,,760.0650000
5.36374214,0.059000,,,760.0650000
5.36375016,0.058800,,,760.0650000
5.36371700,0.059000,,,760.0650000
5.36375016,,,,760.0650000
5.36374214,0.059000,,,760.0650000
5.36370993,,,,760.0650000
5.36374214,0.059000,,,760.0650000
3.89523300,0.045000,,,513.3290000
3.89524296,,,,513.3290000
3.89523349,0.042600,,,513.3290000
3.89523349,0.042600,,,513.3290000
3.89523349,0.042600,,,513.3290000
3.89524296,0.044900,,,513.3290000
3.89526000,,,,513.3290000
4.73292061,0.052900,,,791.1750000
4.73291400,0.054000,,,791.1750000
4.73292085,0.052600,,,791.1750000
4.73292061,,,,791.1750000
4.73292085,0.052600,,,791.1750000
4.73290000,,,,791.1750000
4.73292085,0.052600,,,791.1750000
65.94078690,,,,1506.3600000
65.94132600,0.324500,,,1506.3600000
65.94132600,0.324500,,,1506.3600000
65.94078690,0.324400,,,1506.3600000
65.94090000,,,,1506.3600000
65.94132600,0.324500,,,1506.3600000
65.94125490,,,,1506.3600000
33.49691150,0.200800,,,247.7710000
33.49763130,0.200800,,,247.7710000
33.49691150,,,,247.7710000
33.49690000,,,,247.7710000
33.49763130,0.200800,,,247.7710000
33.49763130,0.200800,,,247.7710000
33.49803036,,,,247.7710000
1.21069328,0.019900,,,222.3450000
1.21069363,,,,222.3450000
1.21069487,,,,222.3450000
1.21069328,0.019900,,,222.3450000
1.21069363,0.020300,,,222.3450000
1.21069328,0.019900,,,222.3450000
1.21070000,,,,222.3450000
3.49078834,0.041700,,,818.7590000
3.49078588,,,,818.7590000
3.49082000,,,,818.7590000
3.49078834,0.041700,,,818.7590000
3.49078588,0.041800,,,818.7590000
3.49078834,0.041700,,,818.7590000
3.49079807,,,,818.7590000
1.48571095,0.025700,,,720.7530000
1.48571099,0.025700,,,720.7530000
1.48571480,,,,720.7530000
1.48571080,0.026050,743.72220,2.34000,720.7530000
1.48571127,0.026000,,,720.7530000
1.48571091,0.026800,785.04010,2.47000,720.7530000
1.48571099,,,,720.7530000
1.48571092,,,,720.7530000
1.48571095,0.025700,,,720.7530000
,,,,720.7530000
1.48571095,,,,720.7530000
1.48571095,0.025700,,,720.7530000
1.48571099,,,,720.7530000
1.48571080,0.025910,778.65000,2.45000,720.7530000
7.93057150,,,,738.6570000
7.93057525,,,,738.6570000
7.93059200,0.080000,,,738.6570000
7.93058775,0.080000,,,738.6570000
,,,,738.6570000
7.93058775,0.080000,,,738.6570000
7.93056300,0.080000,,,738.6570000
7.93100000,,82.60000,0.26000,738.6570000
7.93058352,0.080000,,,738.6570000
7.93058352,,,,738.6570000
7.93058775,0.080000,,,738.6570000
7.93058775,,,,738.6570000
16.66600000,,,,738.6570000
16.66589940,,,,738.6570000
16.66591630,,,,738.6570000
,,,,738.6570000
16.66591162,0.131200,,,738.6570000
16.66586300,0.131000,,,738.6570000
16.66591162,0.131200,,,738.6570000
16.66584000,0.131000,,,738.6570000
16.66589940,0.131300,,,738.6570000
16.66594066,,,,738.6570000
16.66591162,,,,738.6570000
16.66591162,0.131200,,,738.6570000
234.24425700,0.801700,,,717.5970000
234.24073900,,,,717.5970000
234.24425700,0.801700,,,717.5970000
234.24073900,0.757600,,,717.5970000
234.24425700,0.801700,,,717.5970000
234.24231655,,,,717.5970000
234.23900000,,,,717.5970000
169.13345500,0.568900,,,584.1420000
169.13399905,,,,584.1420000
169.13345500,0.568900,,,584.1420000
169.13505600,0.560800,,,584.1420000
169.13400000,,,,584.1420000
169.13345500,0.568900,,,584.1420000
169.13505600,,,,584.1420000
18.50101970,0.128100,,,857.1400000
18.50120000,,,,857.1400000
18.50101970,0.128100,,,857.1400000
18.50108980,,,,857.1400000
18.50101970,0.128100,,,857.1400000
18.50108980,0.127500,,,857.1400000
600.00000000,1.467000,,,835.4550000
988.88111770,2.009100,,,835.4550000
988.88111770,,,,835.4550000
988.88112000,2.027000,1322.16617,4.16000,835.4550000
988.88111770,2.009100,,,835.4550000
9.03502000,,4.47000,0.01406,1633.4900000
9.01947140,0.080000,,,1633.4900000
9.01947140,,,,1633.4900000
9.01947140,0.080000,,,1633.4900000
11.28000000,,5.42000,0.01705,1633.4900000
737.11310000,1.640000,1462.01067,4.60000,1666.6900000
65.70454870,,,,273.9460000
65.70452750,,,,273.9460000
65.70459747,,,,273.9460000
65.70460002,0.325100,,,273.9460000
65.70452750,0.319200,,,273.9460000
65.70462000,0.327000,,,273.9460000
65.70460002,0.325100,,,273.9460000
65.70460002,0.325100,,,273.9460000
,,,,863.8550000
4.16696217,0.049100,,,863.8550000
4.16696217,,,,863.8550000
4.16695783,,,,863.8550000
4.16697200,0.050000,,,863.8550000
4.16696217,0.049100,,,863.8550000
4.16696628,0.049200,,,863.8550000
4.16696961,,,,863.8550000
4.16696628,,,,863.8550000
4.16693700,0.050000,,,863.8550000
4.16696217,0.049100,,,863.8550000
11.46346200,0.098000,,,863.8550000
11.46347165,0.096600,,,863.8550000
11.46344672,,,,863.8550000
11.46347360,0.096300,,,863.8550000
11.46347165,,,,863.8550000
,,,,863.8550000
11.46347360,0.096300,,,863.8550000
11.46347360,0.096300,,,863.8550000
11.46347360,,,,863.8550000
11.46347335,,,,863.8550000
11.46352700,0.097000,,,863.8550000
39.60340000,0.220800,,,863.8550000
39.59686550,,,,863.8550000
39.60275510,,,,863.8550000
39.60340000,,,,863.8550000
39.60275510,0.220200,,,863.8550000
39.59551900,0.223000,,,863.8550000
39.59492000,0.222000,,,863.8550000
,,,,863.8550000
39.60275510,0.220200,,,863.8550000
39.60662934,,,,863.8550000
39.60275510,0.220200,,,863.8550000
14.91095177,,,,305.1930000
14.91095177,0.115900,,,305.1930000
14.91095504,,,,305.1930000
14.91075500,0.115000,,,305.1930000
14.91094205,0.116700,,,305.1930000
14.91094205,0.116700,,,305.1930000
14.91094205,0.116700,,,305.1930000
14.91110039,,,,305.1930000
21.06080055,,,,590.2680000
21.06075303,,,,590.2680000
21.06070720,,,,590.2680000
21.06075647,0.146700,,,590.2680000
21.06075647,0.146700,,,590.2680000
21.06075647,0.146700,,,590.2680000
21.06046000,0.149000,,,590.2680000
21.06075303,0.146300,,,590.2680000
13.81505213,0.090100,,,156.2640000
13.81504449,,,,156.2640000
13.81505800,0.091000,,,156.2640000
13.81505985,,,,156.2640000
13.81505213,0.090100,,,156.2640000
13.81499958,,,,156.2640000
13.81505213,0.090100,,,156.2640000
13.81504449,0.090300,,,156.2640000
18.01134000,0.145000,,,295.2930000
18.01162316,,,,295.2930000
18.01160049,,,,295.2930000
18.01167665,0.147400,,,295.2930000
18.01164974,,,,295.2930000
18.01167665,0.147400,,,295.2930000
18.01167665,0.147400,,,295.2930000
18.01164974,0.146900,,,295.2930000
10.27531708,0.105500,,,409.4600000
10.27532513,,,,409.4600000
10.27530003,,,,409.4600000
10.27531321,,,,409.4600000
10.27539400,0.104000,,,409.4600000
10.27531708,0.105500,,,409.4600000
10.27531708,0.105500,,,409.4600000
10.27532513,0.104700,,,409.4600000
35.59718657,,,,522.6050000
35.59696840,0.217800,,,522.6050000
35.59696840,,,,522.6050000
35.59743000,0.227000,,,522.6050000
35.59713982,0.219300,,,522.6050000
35.59713982,0.219300,,,522.6050000
35.59730148,,,,522.6050000
35.59713982,0.219300,,,522.6050000
35.58355458,0.185500,,,195.4390000
35.58355458,0.185500,,,195.4390000
35.58059621,,,,195.4390000
35.58355458,0.185500,,,195.4390000
35.58349688,0.191600,,,195.4390000
35.58349688,,,,195.4390000
35.58100128,,,,195.4390000
35.58944000,0.188000,,,195.4390000
30.65289350,,,,1008.7900000
30.65279961,,,,1008.7900000
30.65299127,,,,1008.7900000
30.65293730,0.210100,,,1008.7900000
30.65293730,0.210100,,,1008.7900000
30.65268000,0.211000,,,1008.7900000
30.65289350,0.201400,,,1008.7900000
30.65293730,0.210100,,,1008.7900000
135.18782340,0.475600,,,375.5220000
135.18799340,,,,375.5220000
135.18980000,0.487000,,,375.5220000
135.18782340,0.475600,,,375.5220000
135.18800350,,,,375.5220000
135.18805549,,,,375.5220000
135.18782340,0.475600,,,375.5220000
135.18799340,0.487800,,,375.5220000
6.14955997,,,,905.4060000
6.14956575,,,,905.4060000
6.14955931,0.067400,,,905.4060000
6.14955931,,,,905.4060000
6.14936200,0.068000,,,905.4060000
6.14955299,0.067400,,,905.4060000
6.14955299,0.067400,,,905.4060000
6.14955299,0.067400,,,905.4060000
2.94032100,0.038000,,,828.5920000
2.94030482,0.039700,,,828.5920000
2.94030077,,,,828.5920000
2.94030411,0.038900,,,828.5920000
,,,,828.5920000
2.94030482,,,,828.5920000
2.94030900,0.040000,,,828.5920000
2.94030411,,,,828.5920000
2.94028478,,,,828.5920000
2.94030411,0.038900,,,828.5920000
2.94030411,0.038900,,,828.5920000
6.38899658,,,,828.5920000
,,,,828.5920000
6.38901755,0.065200,,,828.5920000
6.38901755,,,,828.5920000
6.38901755,0.065200,,,828.5920000
6.38901755,0.065200,,,828.5920000
6.38900035,,,,828.5920000
6.38899658,0.066600,,,828.5920000
6.38894797,,,,828.5920000
6.38898700,0.064000,,,828.5920000
6.38899600,0.068000,,,828.5920000
,,,,828.5920000
14.62719000,0.111000,,,828.5920000
14.62698952,0.113200,,,828.5920000
14.62709685,,,,828.5920000
14.62709685,0.115700,,,828.5920000
14.62707812,,,,828.5920000
14.62711900,0.118000,,,828.5920000
14.62677024,,,,828.5920000
14.62698952,,,,828.5920000
14.62698952,0.113200,,,828.5920000
14.62698952,0.113200,,,828.5920000
35.11852260,0.203000,,,828.5920000
35.11852260,0.203000,,,828.5920000
35.11844320,0.207400,,,828.5920000
35.11852260,,,,828.5920000
35.11873600,0.211000,,,828.5920000
,,,,828.5920000
35.11885770,,,,828.5920000
35.11836000,0.199000,,,828.5920000
35.11844320,,,,828.5920000
35.11852260,0.203000,,,828.5920000
12.70636123,,,,629.4450000
12.70633322,,,,629.4450000
12.70637048,0.104300,,,629.4450000
12.70637048,0.104300,,,629.4450000
12.70637048,0.104300,,,629.4450000
12.70639992,,,,629.4450000
12.70636123,0.104300,,,629.4450000
12.70678400,0.103000,,,629.4450000
4.59239382,0.051900,,,641.3740000
4.59238514,,,,641.3740000
4.59239084,0.052000,,,641.3740000
4.59239382,,,,641.3740000
4.59238005,,,,641.3740000
4.59239200,0.051000,,,641.3740000
4.59239084,0.052000,,,641.3740000
4.59239084,0.052000,,,641.3740000
9.17858526,,,,772.2830000
9.17858526,0.081900,,,772.2830000
9.17857030,,,,772.2830000
9.17858057,0.081500,,,772.2830000
9.17858057,0.081500,,,772.2830000
9.17856979,,,,772.2830000
9.17858057,0.081500,,,772.2830000
9.17847500,0.083000,,,772.2830000
39.75299150,0.224900,,,811.2780000
39.75302840,0.224900,,,811.2780000
39.75302840,0.224900,,,811.2780000
39.75266676,,,,811.2780000
39.75302840,0.224900,,,811.2780000
39.75062000,0.231000,,,811.2780000
39.75289917,,,,811.2780000
39.75299150,,,,811.2780000
6.45443377,0.068300,,,1060.7700000
6.45443377,0.068300,,,1060.7700000
6.45442931,,,,1060.7700000
6.45442931,0.068300,,,1060.7700000
6.45451800,0.069000,,,1060.7700000
6.45442009,,,,1060.7700000
6.45441745,,,,1060.7700000
6.45443377,0.068300,,,1060.7700000
16.71986014,,,,558.6520000
16.71987223,0.133400,,,558.6520000
16.71987303,,,,558.6520000
16.71987303,0.130200,,,558.6520000
16.71987223,0.133400,,,558.6520000
16.71990013,,,,558.6520000
16.71979000,0.135000,,,558.6520000
16.71987223,0.133400,,,558.6520000
18.39626843,,,,390.5520000
18.39629744,,,,390.5520000
18.39628156,0.129500,,,390.5520000
18.39629936,,,,390.5520000
18.39628156,0.129500,,,390.5520000
18.39631900,0.128000,,,390.5520000
18.39628156,0.129500,,,390.5520000
18.39629744,0.130600,,,390.5520000
9.02929362,,,,894.1870000
9.02930890,0.079600,,,894.1870000
9.02930689,0.079600,,,894.1870000
9.02930500,0.079000,,,894.1870000
9.02930689,,,,894.1870000
9.02930890,0.079600,,,894.1870000
9.02929974,,,,894.1870000
9.02930890,0.079600,,,894.1870000
4.78299999,,,,651.7830000
4.78300387,,,,651.7830000
4.78300451,0.053500,,,651.7830000
4.78300270,,,,651.7830000
4.78300451,0.053500,,,651.7830000
4.78300000,0.050000,,,651.7830000
4.78300451,0.053500,,,651.7830000
4.78300270,0.053500,,,651.7830000
4.22096578,0.041800,,,576.1810000
4.22096715,0.041900,,,576.1810000
4.22095900,0.044000,,,576.1810000
4.22096715,0.041900,,,576.1810000
4.22097015,,,,576.1810000
4.22096578,,,,576.1810000
4.22096735,,,,576.1810000
4.22096715,0.041900,,,576.1810000
4.26374847,0.047600,,,833.1650000
4.26374378,,,,833.1650000
4.26374098,,,,833.1650000
4.26374200,0.048000,,,833.1650000
4.26374847,0.047600,,,833.1650000
,,,,833.1650000
4.26374847,,,,833.1650000
4.26375600,0.052000,,,833.1650000
4.26374847,0.047600,,,833.1650000
4.26374378,0.047600,,,833.1650000
8.00578366,0.072500,,,833.1650000
8.00579096,0.072500,,,833.1650000
8.00579800,0.080000,,,833.1650000
8.00578092,,,,833.1650000
8.00581599,,,,833.1650000
8.00578366,0.072500,,,833.1650000
8.00577700,0.074000,,,833.1650000
8.00578366,0.072500,,,833.1650000
8.00579096,,,,833.1650000
,,,,833.1650000
8.00578366,,,,833.1650000
13.81020094,0.113100,,,1427.0800000
13.81020094,0.113100,,,1427.0800000
13.81019506,,,,1427.0800000
13.81020318,,,,1427.0800000
13.81020318,0.113100,,,1427.0800000
13.80994000,0.112000,,,1427.0800000
13.81020094,0.113100,,,1427.0800000
13.81019974,,,,1427.0800000
21.76129394,0.136900,,,169.9480000
21.76129812,,,,169.9480000
21.76129394,0.136900,,,169.9480000
21.76129913,,,,169.9480000
21.76129394,0.136900,,,169.9480000
21.76129812,0.140100,,,169.9480000
21.76127700,0.136000,,,169.9480000
32.31228670,,,,1289.4100000
32.31239750,0.201500,,,1289.4100000
32.31253348,,,,1289.4100000
32.31239750,0.201500,,,1289.4100000
32.31228670,0.201500,,,1289.4100000
32.31240082,,,,1289.4100000
32.31153000,0.200000,,,1289.4100000
32.31239750,0.201500,,,1289.4100000
9.22961384,,,,2080.5100000
9.22969000,0.091000,,,2080.5100000
9.22961384,0.093300,,,2080.5100000
9.22958009,0.088600,,,2080.5100000
9.22958009,0.088600,,,2080.5100000
9.22958009,0.088600,,,2080.5100000
9.22957993,,,,2080.5100000
6.79685900,0.071000,,,1482.8300000
6.79684436,0.071400,,,1482.8300000
6.79685353,0.071400,,,1482.8300000
6.79685020,,,,1482.8300000
6.79684436,0.071400,,,1482.8300000
6.79687481,,,,1482.8300000
6.79684436,0.071400,,,1482.8300000
6.79685353,,,,1482.8300000
7.71790675,0.062100,,,245.3030000
7.71792296,0.062300,,,245.3030000
7.71792296,0.062300,,,245.3030000
7.71797000,0.063000,,,245.3030000
7.71792984,,,,245.3030000
7.71790675,,,,245.3030000
7.71792296,0.062300,,,245.3030000
37.81062000,0.225000,,,1430.0000000
37.81011740,0.218800,,,1430.0000000
37.81026490,0.218800,,,1430.0000000
37.81029892,,,,1430.0000000
37.81026490,,,,1430.0000000
37.81011740,0.218800,,,1430.0000000
37.80994353,,,,1430.0000000
37.81011740,0.218800,,,1430.0000000
64.61751800,,,,
64.61635000,0.282000,,,
64.61744650,0.297000,,,
64.61744650,0.297000,,,
64.61751800,0.297000,,,
64.61750031,,,,
64.61744650,0.297000,,,
64.61722273,,,,
7.67465618,0.078100,,,1302.8700000
7.67478000,0.077000,,,1302.8700000
7.67465618,0.078100,,,1302.8700000
7.67465618,0.078100,,,1302.8700000
7.67466140,0.078100,,,1302.8700000
7.67466140,,,,1302.8700000
7.67463016,,,,1302.8700000
7.34372823,0.069800,,,783.6660000
7.34372823,0.069800,,,783.6660000
7.34372235,,,,783.6660000
7.34369200,0.073000,,,783.6660000
7.34373964,0.069700,,,783.6660000
7.34372823,0.069800,,,783.6660000
7.34373964,,,,783.6660000
7.34370995,,,,783.6660000
13.98174705,,,,384.7570000
13.98178008,,,,384.7570000
13.98177228,0.095000,,,384.7570000
,,,,384.7570000
13.98179000,0.100000,,,384.7570000
13.98181400,0.096000,,,384.7570000
13.98177228,0.095000,,,384.7570000
13.98177228,0.095000,,,384.7570000
13.98177228,,,,384.7570000
13.98177862,,,,384.7570000
13.98177862,0.097800,,,384.7570000
44.00035000,,,,384.7570000
44.00042870,0.203900,,,384.7570000
44.00039750,0.210000,,,384.7570000
44.00042870,0.203900,,,384.7570000
44.00042870,0.203900,,,384.7570000
,,,,384.7570000
44.00039750,,,,384.7570000
44.00052900,0.214000,,,384.7570000
44.00055963,,,,384.7570000
44.00045000,0.206000,,,384.7570000
44.00042870,,,,384.7570000
44.00028934,,,,384.7570000
,,,,384.7570000
247.35368200,,,,384.7570000
247.35491400,0.663900,,,384.7570000
247.35450000,,,,384.7570000
247.35373000,0.677000,,,384.7570000
247.35426500,0.644800,,,384.7570000
247.35426500,,,,384.7570000
247.35426500,0.644800,,,384.7570000
247.35491400,,,,384.7570000
247.35205352,,,,384.7570000
247.35030000,0.652000,,,384.7570000
247.35426500,0.644800,,,384.7570000
8.17240047,,,,1061.7700000
8.17244521,,,,1061.7700000
8.17242018,0.081800,,,1061.7700000
8.17242018,0.081800,,,1061.7700000
8.17248000,0.080000,,,1061.7700000
8.17242018,0.081800,,,1061.7700000
8.17242644,0.077900,,,1061.7700000
8.17242644,,,,1061.7700000
2.75758462,0.029600,,,270.7390000
2.75756700,0.031000,,,270.7390000
2.75759006,,,,270.7390000
2.75758462,,,,270.7390000
2.75759025,0.030100,,,270.7390000
2.75759025,0.030100,,,270.7390000
2.75759025,0.030100,,,270.7390000
49.47779000,0.261000,,,669.5730000
49.47819901,,,,669.5730000
49.47814460,,,,669.5730000
49.47798785,,,,669.5730000
49.47816490,0.258300,,,669.5730000
49.47814460,0.258700,,,669.5730000
49.47816490,0.258300,,,669.5730000
49.47816490,0.258300,,,669.5730000
7.64972303,0.081400,,,538.8070000
7.64970832,,,,538.8070000
7.64972673,,,,538.8070000
7.64971018,,,,538.8070000
7.64970832,0.082200,,,538.8070000
7.64951000,0.082000,,,538.8070000
7.64972303,0.081400,,,538.8070000
7.64972303,0.081400,,,538.8070000
37.10110092,,,,1091.6300000
37.10110700,0.209300,,,1091.6300000
37.10110700,0.209300,,,1091.6300000
37.10110700,0.209300,,,1091.6300000
37.10114180,,,,1091.6300000
37.10064000,0.222000,,,1091.6300000
37.10114180,0.209300,,,1091.6300000
37.10103287,,,,1091.6300000
3.01618201,,,,996.1050000
3.01618319,0.041700,,,996.1050000
3.01618319,0.041700,,,996.1050000
3.01618319,0.041700,,,996.1050000
3.01619005,,,,996.1050000
3.01618201,0.040800,,,996.1050000
3.01614800,0.041000,,,996.1050000
321.21250730,0.876700,,,979.5410000
321.21390000,0.958000,,,979.5410000
321.21243650,,,,979.5410000
321.21200560,,,,979.5410000
321.21250730,0.876700,,,979.5410000
321.21243650,0.945300,,,979.5410000
321.21250730,0.876700,,,979.5410000
6.23033032,0.066000,,,1321.3800000
6.23033500,0.066000,,,1321.3800000
6.23031998,,,,1321.3800000
6.23033032,0.066000,,,1321.3800000
6.23033500,,,,1321.3800000
6.23033032,0.066000,,,1321.3800000
6.23022700,0.063000,,,1321.3800000
6.23033082,,,,1321.3800000
5.82348911,0.061500,,,1083.2800000
5.82349237,0.061500,,,1083.2800000
5.82349237,0.061500,,,1083.2800000
5.82344500,0.064000,,,1083.2800000
5.82352018,,,,1083.2800000
5.82349237,0.061500,,,1083.2800000
5.82352757,,,,1083.2800000
5.82348911,,,,1083.2800000
14.53410194,0.097800,,,268.2000000
14.53409958,,,,268.2000000
14.53410833,0.095600,,,268.2000000
14.53399886,,,,268.2000000
14.53410194,0.097800,,,268.2000000
14.53410194,0.097800,,,268.2000000
14.53398000,0.097000,,,268.2000000
14.53410833,,,,268.2000000
11.90350858,,,,1312.3400000
11.90350858,0.104700,,,1312.3400000
11.90350858,0.104700,,,1312.3400000
11.90352088,0.104700,,,1312.3400000
,,,,1312.3400000
11.90356302,,,,1312.3400000
11.90351500,0.105000,,,1312.3400000
11.90362000,0.104000,,,1312.3400000
11.90352088,,,,1312.3400000
11.90350858,0.104700,,,1312.3400000
11.90349774,,,,1312.3400000
34.03506050,0.210900,,,1312.3400000
34.03525700,0.213000,,,1312.3400000
,,,,1312.3400000
34.03544000,0.209000,,,1312.3400000
34.03524271,,,,1312.3400000
34.03505590,0.210900,,,1312.3400000
34.03505590,,,,1312.3400000
34.03506050,,,,1312.3400000
34.03505590,0.210900,,,1312.3400000
34.03517103,,,,1312.3400000
34.03505590,0.210900,,,1312.3400000
205.91273500,0.678500,,,1497.3300000
205.91208200,0.646900,,,1497.3300000
205.91208200,0.646900,,,1497.3300000
205.91087869,,,,1497.3300000
205.91273500,,,,1497.3300000
205.91720000,0.678000,,,1497.3300000
205.91200260,,,,1497.3300000
205.91208200,0.646900,,,1497.3300000
7.01731014,,,,1291.4700000
7.01733571,,,,1291.4700000
7.01734994,0.071200,,,1291.4700000
7.01733571,0.071200,,,1291.4700000
7.01734994,0.071200,,,1291.4700000
7.01773000,0.073000,,,1291.4700000
7.01734994,0.071200,,,1291.4700000
56.35876458,,,,962.8880000
56.35879870,,,,962.8880000
56.36391000,0.273000,,,962.8880000
56.35922360,0.269800,,,962.8880000
56.35922360,0.269800,,,962.8880000
56.35922360,0.269800,,,962.8880000
56.35879870,0.269800,,,962.8880000
56.35850143,,,,962.8880000
16.00460392,0.117900,,,707.6880000
16.00460392,,,,707.6880000
16.00454026,0.117900,,,707.6880000
16.00460052,,,,707.6880000
16.00464016,,,,707.6880000
16.00451000,0.115000,,,707.6880000
16.00454026,0.117900,,,707.6880000
16.00454026,0.117900,,,707.6880000
8.19593235,0.071800,,,718.9450000
8.19594955,,,,718.9450000
8.19587445,,,,718.9450000
8.19596647,,,,718.9450000
8.19593235,0.071800,,,718.9450000
8.19590000,0.073000,,,718.9450000
8.19593235,0.071800,,,718.9450000
8.19596647,0.071800,,,718.9450000
24.81093193,0.166800,,,982.3830000
24.81093193,0.166800,,,982.3830000
24.81209946,,,,982.3830000
24.81097206,0.166800,,,982.3830000
24.81093193,0.166800,,,982.3830000
24.81075097,,,,982.3830000
24.81194400,0.170000,,,982.3830000
24.81097206,,,,982.3830000
2.35574643,0.031300,,,
2.35574505,,,,
2.35575008,,,,
2.35574643,0.031300,,,
2.35578800,0.031000,,,
2.35574505,0.031900,,,
2.35574643,0.031300,,,
19.65642513,,,,807.3080000
19.65640068,,,,807.3080000
19.65644811,0.133100,,,807.3080000
19.65667000,0.135000,,,807.3080000
19.65639342,,,,807.3080000
19.65644811,0.133100,,,807.3080000
19.65644811,0.133100,,,807.3080000
19.65639342,0.133500,,,807.3080000
9.97716876,0.091900,,,1588.4100000
9.97726191,0.089000,,,1588.4100000
9.97726191,0.089000,,,1588.4100000
9.97716876,,,,1588.4100000
9.97721004,,,,1588.4100000
9.97726191,0.089000,,,1588.4100000
9.97741000,0.090000,,,1588.4100000
3.72020708,,,,385.3480000
3.72023010,,,,385.3480000
3.72020177,0.042900,,,385.3480000
3.72020708,0.042900,,,385.3480000
3.72020177,0.042900,,,385.3480000
3.72022600,0.042000,,,385.3480000
3.72020177,0.042900,,,385.3480000
,,,,527.3210000
5.43313036,,,,527.3210000
5.43307400,0.058000,,,527.3210000
5.43312169,0.056800,,,527.3210000
5.43312937,,,,527.3210000
5.43313290,,,,527.3210000
5.43313290,0.055900,,,527.3210000
5.43312169,0.056800,,,527.3210000
5.43312169,,,,527.3210000
5.43312169,0.056800,,,527.3210000
5.43304300,0.055000,,,527.3210000
12.75900000,,23.00000,0.07200,527.3210000
12.75934834,0.100400,,,527.3210000
12.75934489,0.098800,,,527.3210000
12.75934834,0.100400,,,527.3210000
12.76008200,0.098000,,,527.3210000
12.75934489,,,,527.3210000
12.75971200,0.102000,,,527.3210000
12.75934834,,,,527.3210000
12.75934834,0.100400,,,527.3210000
12.75935099,,,,527.3210000
,,,,527.3210000
25.75200000,,15.20000,0.04800,527.3210000
25.75260028,0.160400,,,527.3210000
25.75260028,0.160400,,,527.3210000
25.75279064,,,,527.3210000
25.75197400,0.163000,,,527.3210000
25.75260028,,,,527.3210000
25.75260028,0.160400,,,527.3210000
,,,,527.3210000
25.75274977,,,,527.3210000
25.75101000,0.156000,,,527.3210000
25.75274977,0.157800,,,527.3210000
51.16579000,0.253400,,,527.3210000
51.16579000,0.253400,,,527.3210000
,,,,527.3210000
51.16580190,0.249400,,,527.3210000
51.16580190,,,,527.3210000
51.16565568,,,,527.3210000
51.16579000,,,,527.3210000
38.32622370,0.208400,,,
38.32527000,0.211000,,,
38.32621800,0.220900,,,
38.32609940,,,,
38.32621800,0.220900,,,
38.32617372,,,,
38.32621800,0.220900,,,
38.32622370,,,,
4.04355245,,,,221.1860000
4.04355143,0.039100,,,221.1860000
4.04353900,0.040000,,,221.1860000
4.04355143,0.039100,,,221.1860000
4.04354000,,,,221.1860000
4.04355143,0.039100,,,221.1860000
4.04355245,0.041300,,,221.1860000
29.53838000,0.200000,,,1663.7400000
29.53910065,,,,1663.7400000
29.53913280,0.204800,,,1663.7400000
29.53913280,0.204800,,,1663.7400000
29.53908970,,,,1663.7400000
29.53913280,0.204800,,,1663.7400000
29.53921293,,,,1663.7400000
29.53908970,0.204000,,,1663.7400000
1.48028059,0.025700,,,756.4860000
1.48028004,,,,756.4860000
